dish_id,image_path,calories
dish_1559678629,images\dish_1559678629.png,89.376663
dish_1566333291,images\dish_1566333291.png,549.755615
dish_1559844063,images\dish_1559844063.png,139.810013
dish_1563217968,images\dish_1563217968.png,252.792709
dish_1564689108,images\dish_1564689108.png,203.66246
dish_1558722685,images\dish_1558722685.png,25.84
dish_1558031675,images\dish_1558031675.png,248.882004
dish_1561663541,images\dish_1561663541.png,124.32
dish_1565726915,images\dish_1565726915.png,196.879501
dish_1560445069,images\dish_1560445069.png,94.527
dish_1566851198,images\dish_1566851198.png,463.047455
dish_1559846450,images\dish_1559846450.png,114.972008
dish_1558632990,images\dish_1558632990.png,25.25
dish_1563393182,images\dish_1563393182.png,35.230003
dish_1563305083,images\dish_1563305083.png,1234.856323
dish_1560456305,images\dish_1560456305.png,26.391596
dish_1560360102,images\dish_1560360102.png,401.494019
dish_1560444931,images\dish_1560444931.png,112.660004
dish_1558379588,images\dish_1558379588.png,74.360001
dish_1558376437,images\dish_1558376437.png,13.26
dish_1562173175,images\dish_1562173175.png,165.366608
dish_1558642490,images\dish_1558642490.png,61.950001
dish_1561663786,images\dish_1561663786.png,46.683998
dish_1561392570,images\dish_1561392570.png,149.804916
dish_1561661552,images\dish_1561661552.png,394.725677
dish_1558632921,images\dish_1558632921.png,80.599998
dish_1562872981,images\dish_1562872981.png,268.319641
dish_1566414225,images\dish_1566414225.png,125.182129
dish_1563305689,images\dish_1563305689.png,30.139999
dish_1562956486,images\dish_1562956486.png,103.660004
dish_1558630737,images\dish_1558630737.png,22.25
dish_1560367116,images\dish_1560367116.png,108.409973
dish_1561575977,images\dish_1561575977.png,261.076172
dish_1565024707,images\dish_1565024707.png,299.297974
dish_1566328894,images\dish_1566328894.png,236.650986
dish_1563563264,images\dish_1563563264.png,322.001984
dish_1566416388,images\dish_1566416388.png,259.869873
dish_1562095283,images\dish_1562095283.png,229.517426
dish_1559846585,images\dish_1559846585.png,114.972008
dish_1559933834,images\dish_1559933834.png,775.029236
dish_1558028690,images\dish_1558028690.png,23.76
dish_1563207389,images\dish_1563207389.png,337.27002
dish_1566333118,images\dish_1566333118.png,239.309998
dish_1564169340,images\dish_1564169340.png,657.517517
dish_1562775241,images\dish_1562775241.png,140.360001
dish_1567007814,images\dish_1567007814.png,73.0
dish_1560543755,images\dish_1560543755.png,257.924927
dish_1564169254,images\dish_1564169254.png,161.75
dish_1561752035,images\dish_1561752035.png,454.936401
dish_1559846034,images\dish_1559846034.png,11.2
dish_1568320296,images\dish_1568320296.png,226.014999
dish_1558628760,images\dish_1558628760.png,231.314499
dish_1566333194,images\dish_1566333194.png,461.585266
dish_1558640979,images\dish_1558640979.png,59.279999
dish_1563468269,images\dish_1563468269.png,129.01001
dish_1559841163,images\dish_1559841163.png,357.043518
dish_1560526408,images\dish_1560526408.png,67.098175
dish_1560787754,images\dish_1560787754.png,72.639999
dish_1566934401,images\dish_1566934401.png,435.902863
dish_1565810969,images\dish_1565810969.png,4.6
dish_1558632799,images\dish_1558632799.png,20.159
dish_1561749348,images\dish_1561749348.png,165.446945
dish_1562784388,images\dish_1562784388.png,465.636475
dish_1561062237,images\dish_1561062237.png,182.259399
dish_1558636028,images\dish_1558636028.png,199.347992
dish_1558373159,images\dish_1558373159.png,1013.337036
dish_1565035802,images\dish_1565035802.png,69.200005
dish_1561392430,images\dish_1561392430.png,208.746002
dish_1560368138,images\dish_1560368138.png,23.5
dish_1560529804,images\dish_1560529804.png,15.3
dish_1567022251,images\dish_1567022251.png,111.910004
dish_1559332822,images\dish_1559332822.png,540.587341
dish_1560798960,images\dish_1560798960.png,493.720886
dish_1565035858,images\dish_1565035858.png,375.227997
dish_1565798617,images\dish_1565798617.png,197.705719
dish_1566413510,images\dish_1566413510.png,751.383057
dish_1562959570,images\dish_1562959570.png,311.986237
dish_1567021864,images\dish_1567021864.png,342.875641
dish_1561576026,images\dish_1561576026.png,330.456177
dish_1563303298,images\dish_1563303298.png,170.760071
dish_1557863012,images\dish_1557863012.png,3.1
dish_1567020091,images\dish_1567020091.png,236.805176
dish_1563898107,images\dish_1563898107.png,440.69339
dish_1563908923,images\dish_1563908923.png,49.279999
dish_1565021104,images\dish_1565021104.png,291.309021
dish_1560370804,images\dish_1560370804.png,25.134001
dish_1566501067,images\dish_1566501067.png,464.117981
dish_1560455343,images\dish_1560455343.png,53.941677
dish_1565728562,images\dish_1565728562.png,354.982239
dish_1568401302,images\dish_1568401302.png,716.47937
dish_1558639526,images\dish_1558639526.png,31.98
dish_1565020796,images\dish_1565020796.png,90.599998
dish_1565728591,images\dish_1565728591.png,388.406616
dish_1564503184,images\dish_1564503184.png,97.379997
dish_1563910276,images\dish_1563910276.png,375.94339
dish_1560455224,images\dish_1560455224.png,181.740845
dish_1565972628,images\dish_1565972628.png,545.960022
dish_1568666357,images\dish_1568666357.png,751.679993
dish_1561666761,images\dish_1561666761.png,114.336998
dish_1563217736,images\dish_1563217736.png,23.449999
dish_1560455203,images\dish_1560455203.png,115.100845
dish_1558725226,images\dish_1558725226.png,19.75
dish_1562950057,images\dish_1562950057.png,320.100006
dish_1565383026,images\dish_1565383026.png,171.559998
dish_1562691705,images\dish_1562691705.png,412.67688
dish_1563996656,images\dish_1563996656.png,376.620392
dish_1562873028,images\dish_1562873028.png,280.3414
dish_1562008780,images\dish_1562008780.png,180.846405
dish_1565032680,images\dish_1565032680.png,280.281769
dish_1560800951,images\dish_1560800951.png,102.825645
dish_1563216412,images\dish_1563216412.png,172.449982
dish_1564685406,images\dish_1564685406.png,367.6474
dish_1558115960,images\dish_1558115960.png,39.27
dish_1563911156,images\dish_1563911156.png,140.448929
dish_1561737248,images\dish_1561737248.png,699.382019
dish_1558637351,images\dish_1558637351.png,80.079994
dish_1560366438,images\dish_1560366438.png,71.93322
dish_1562691441,images\dish_1562691441.png,263.870972
dish_1560543682,images\dish_1560543682.png,121.259995
dish_1563811686,images\dish_1563811686.png,319.428375
dish_1558637932,images\dish_1558637932.png,248.286987
dish_1558636544,images\dish_1558636544.png,410.451019
dish_1563897369,images\dish_1563897369.png,117.013657
dish_1565812186,images\dish_1565812186.png,324.978424
dish_1559751710,images\dish_1559751710.png,37.619999
dish_1563897492,images\dish_1563897492.png,339.673645
dish_1556575558,images\dish_1556575558.png,103.300003
dish_1565379788,images\dish_1565379788.png,49.649929
dish_1563551134,images\dish_1563551134.png,246.919983
dish_1562945879,images\dish_1562945879.png,174.425323
dish_1559925037,images\dish_1559925037.png,54.099998
dish_1566851677,images\dish_1566851677.png,354.773834
dish_1558113204,images\dish_1558113204.png,179.210999
dish_1558116146,images\dish_1558116146.png,76.589996
dish_1568318316,images\dish_1568318316.png,525.419983
dish_1567801830,images\dish_1567801830.png,265.072388
dish_1562963484,images\dish_1562963484.png,100.539413
dish_1565207662,images\dish_1565207662.png,145.937561
dish_1563216689,images\dish_1563216689.png,235.208008
dish_1564159588,images\dish_1564159588.png,477.151001
dish_1562958775,images\dish_1562958775.png,227.182785
dish_1562700593,images\dish_1562700593.png,385.773926
dish_1558722780,images\dish_1558722780.png,142.838989
dish_1562950934,images\dish_1562950934.png,304.218536
dish_1563897837,images\dish_1563897837.png,118.470001
dish_1561654392,images\dish_1561654392.png,494.065491
dish_1560456853,images\dish_1560456853.png,405.703369
dish_1561393741,images\dish_1561393741.png,188.830002
dish_1563822597,images\dish_1563822597.png,59.400002
dish_1558640671,images\dish_1558640671.png,32.299999
dish_1560453380,images\dish_1560453380.png,411.388397
dish_1564514953,images\dish_1564514953.png,249.899155
dish_1558720289,images\dish_1558720289.png,20.0
dish_1563389446,images\dish_1563389446.png,117.787598
dish_1566330466,images\dish_1566330466.png,377.425903
dish_1562774206,images\dish_1562774206.png,298.76355
dish_1564518542,images\dish_1564518542.png,342.378204
dish_1562086501,images\dish_1562086501.png,195.360001
dish_1561575996,images\dish_1561575996.png,290.976196
dish_1562702091,images\dish_1562702091.png,86.534729
dish_1566931179,images\dish_1566931179.png,204.369385
dish_1563222850,images\dish_1563222850.png,348.378113
dish_1563565454,images\dish_1563565454.png,350.788818
dish_1560360030,images\dish_1560360030.png,193.880005
dish_1563304881,images\dish_1563304881.png,739.407654
dish_1567537352,images\dish_1567537352.png,50.792469
dish_1561578603,images\dish_1561578603.png,180.514832
dish_1565884766,images\dish_1565884766.png,469.609009
dish_1566414642,images\dish_1566414642.png,219.809998
dish_1563812535,images\dish_1563812535.png,298.893005
dish_1566328745,images\dish_1566328745.png,282.029999
dish_1560961059,images\dish_1560961059.png,268.459991
dish_1562961588,images\dish_1562961588.png,178.220001
dish_1559238608,images\dish_1559238608.png,237.364014
dish_1561664042,images\dish_1561664042.png,285.042999
dish_1567625434,images\dish_1567625434.png,581.253052
dish_1563563317,images\dish_1563563317.png,345.84198
dish_1565641885,images\dish_1565641885.png,254.215988
dish_1562871363,images\dish_1562871363.png,245.872986
dish_1568318286,images\dish_1568318286.png,32.200001
dish_1558116260,images\dish_1558116260.png,433.575012
dish_1558031394,images\dish_1558031394.png,237.410004
dish_1563392128,images\dish_1563392128.png,169.934235
dish_1559841781,images\dish_1559841781.png,45.019997
dish_1561663891,images\dish_1561663891.png,247.168854
dish_1562949494,images\dish_1562949494.png,68.545609
dish_1565020867,images\dish_1565020867.png,255.804886
dish_1565725071,images\dish_1565725071.png,109.659996
dish_1561741139,images\dish_1561741139.png,108.199997
dish_1562950091,images\dish_1562950091.png,550.981995
dish_1561664061,images\dish_1561664061.png,303.643036
dish_1567542813,images\dish_1567542813.png,316.638611
dish_1566317775,images\dish_1566317775.png,237.399994
dish_1558639167,images\dish_1558639167.png,80.079994
dish_1563205903,images\dish_1563205903.png,101.239998
dish_1558635489,images\dish_1558635489.png,78.514
dish_1566851616,images\dish_1566851616.png,300.7789
dish_1565711527,images\dish_1565711527.png,484.807251
dish_1562617470,images\dish_1562617470.png,440.867065
dish_1561393649,images\dish_1561393649.png,271.540009
dish_1567023184,images\dish_1567023184.png,191.507187
dish_1563218408,images\dish_1563218408.png,245.339996
dish_1564689078,images\dish_1564689078.png,72.360779
dish_1565809120,images\dish_1565809120.png,365.630005
dish_1561736715,images\dish_1561736715.png,161.320007
dish_1558632080,images\dish_1558632080.png,72.148003
dish_1562688382,images\dish_1562688382.png,113.599998
dish_1565640227,images\dish_1565640227.png,334.619995
dish_1563395341,images\dish_1563395341.png,143.585999
dish_1563824304,images\dish_1563824304.png,75.800003
dish_1562702412,images\dish_1562702412.png,183.389359
dish_1563218201,images\dish_1563218201.png,352.872009
dish_1558546434,images\dish_1558546434.png,2.53
dish_1568313676,images\dish_1568313676.png,184.990005
dish_1563389693,images\dish_1563389693.png,500.218018
dish_1559674074,images\dish_1559674074.png,140.980011
dish_1560444701,images\dish_1560444701.png,51.000004
dish_1563997386,images\dish_1563997386.png,215.884918
dish_1563309315,images\dish_1563309315.png,613.17688
dish_1558122740,images\dish_1558122740.png,260.149994
dish_1563207301,images\dish_1563207301.png,187.929993
dish_1562945445,images\dish_1562945445.png,362.168335
dish_1562611824,images\dish_1562611824.png,192.566193
dish_1558631932,images\dish_1558631932.png,214.931992
dish_1559319826,images\dish_1559319826.png,45.029999
dish_1563563348,images\dish_1563563348.png,362.641998
dish_1565379377,images\dish_1565379377.png,470.011047
dish_1558724912,images\dish_1558724912.png,30.75
dish_1563811662,images\dish_1563811662.png,245.733765
dish_1558115047,images\dish_1558115047.png,203.699997
dish_1558723537,images\dish_1558723537.png,14.5
dish_1558459528,images\dish_1558459528.png,11.52
dish_1559841571,images\dish_1559841571.png,18.799999
dish_1565383097,images\dish_1565383097.png,479.248993
dish_1567525637,images\dish_1567525637.png,153.264771
dish_1562008936,images\dish_1562008936.png,57.639999
dish_1565034234,images\dish_1565034234.png,43.75
dish_1565207727,images\dish_1565207727.png,314.77124
dish_1562011727,images\dish_1562011727.png,372.352112
dish_1566501382,images\dish_1566501382.png,283.529999
dish_1560368019,images\dish_1560368019.png,436.965942
dish_1558380804,images\dish_1558380804.png,7.56
dish_1562085163,images\dish_1562085163.png,279.929993
dish_1560456370,images\dish_1560456370.png,258.382751
dish_1563308386,images\dish_1563308386.png,155.805481
dish_1562690112,images\dish_1562690112.png,428.202332
dish_1558115364,images\dish_1558115364.png,485.26001
dish_1559245589,images\dish_1559245589.png,25.562342
dish_1562959103,images\dish_1562959103.png,395.013611
dish_1556575083,images\dish_1556575083.png,27.52
dish_1558031237,images\dish_1558031237.png,31.620001
dish_1562790259,images\dish_1562790259.png,518.591736
dish_1558719298,images\dish_1558719298.png,265.925995
dish_1556575273,images\dish_1556575273.png,103.300003
dish_1561578461,images\dish_1561578461.png,522.154663
dish_1560453294,images\dish_1560453294.png,115.954453
dish_1558459994,images\dish_1558459994.png,25.530001
dish_1560975628,images\dish_1560975628.png,348.272644
dish_1558463113,images\dish_1558463113.png,63.579998
dish_1564773847,images\dish_1564773847.png,238.027573
dish_1561492204,images\dish_1561492204.png,488.636322
dish_1567106646,images\dish_1567106646.png,61.040001
dish_1562173267,images\dish_1562173267.png,409.570007
dish_1562617492,images\dish_1562617492.png,558.5578
dish_1566933401,images\dish_1566933401.png,27.052683
dish_1568405405,images\dish_1568405405.png,83.715767
dish_1565033220,images\dish_1565033220.png,908.60498
dish_1565813446,images\dish_1565813446.png,202.676971
dish_1563302447,images\dish_1563302447.png,561.417053
dish_1565107211,images\dish_1565107211.png,523.634644
dish_1564171935,images\dish_1564171935.png,476.337524
dish_1563294522,images\dish_1563294522.png,250.965668
dish_1562859116,images\dish_1562859116.png,145.040009
dish_1561662948,images\dish_1561662948.png,293.605499
dish_1562183201,images\dish_1562183201.png,558.942383
dish_1559239985,images\dish_1559239985.png,116.116005
dish_1565024675,images\dish_1565024675.png,129.097992
dish_1562096973,images\dish_1562096973.png,348.999664
dish_1558114937,images\dish_1558114937.png,13.72
dish_1563910708,images\dish_1563910708.png,786.212585
dish_1564689168,images\dish_1564689168.png,352.946991
dish_1561494032,images\dish_1561494032.png,185.437851
dish_1565641915,images\dish_1565641915.png,326.76474
dish_1558460908,images\dish_1558460908.png,151.999985
dish_1558030383,images\dish_1558030383.png,140.660004
dish_1566502061,images\dish_1566502061.png,408.339417
dish_1563464651,images\dish_1563464651.png,312.0
dish_1563812615,images\dish_1563812615.png,402.784088
dish_1558723719,images\dish_1558723719.png,231.240005
dish_1558115915,images\dish_1558115915.png,203.314011
dish_1563563240,images\dish_1563563240.png,48.299999
dish_1561578865,images\dish_1561578865.png,417.185303
dish_1565725009,images\dish_1565725009.png,50.599998
dish_1563294547,images\dish_1563294547.png,430.265656
dish_1565641943,images\dish_1565641943.png,510.889587
dish_1565033189,images\dish_1565033189.png,578.099976
dish_1563465847,images\dish_1563465847.png,267.75
dish_1558721380,images\dish_1558721380.png,19.26
dish_1562699652,images\dish_1562699652.png,132.178085
dish_1566417398,images\dish_1566417398.png,56.892494
dish_1564689219,images\dish_1564689219.png,506.847046
dish_1565209963,images\dish_1565209963.png,244.455963
dish_1562871448,images\dish_1562871448.png,295.850922
dish_1560453275,images\dish_1560453275.png,92.554443
dish_1562691737,images\dish_1562691737.png,485.67688
dish_1560802562,images\dish_1560802562.png,8.853207
dish_1560874548,images\dish_1560874548.png,41.040001
dish_1560441464,images\dish_1560441464.png,28.5
dish_1561666849,images\dish_1561666849.png,347.594604
dish_1564588889,images\dish_1564588889.png,234.494431
dish_1558638163,images\dish_1558638163.png,40.59
dish_1563553780,images\dish_1563553780.png,557.728821
dish_1557863170,images\dish_1557863170.png,129.820007
dish_1558719994,images\dish_1558719994.png,768.873047
dish_1558723096,images\dish_1558723096.png,16.5
dish_1559841808,images\dish_1559841808.png,73.110001
dish_1558028772,images\dish_1558028772.png,64.0
dish_1559243887,images\dish_1559243887.png,289.050018
dish_1558630038,images\dish_1558630038.png,12.75
dish_1566316757,images\dish_1566316757.png,448.382874
dish_1561654374,images\dish_1561654374.png,326.35553
dish_1566332193,images\dish_1566332193.png,527.450012
dish_1559240256,images\dish_1559240256.png,18.9
dish_1563393217,images\dish_1563393217.png,49.230003
dish_1561654756,images\dish_1561654756.png,256.980011
dish_1560961202,images\dish_1560961202.png,171.069992
dish_1558635618,images\dish_1558635618.png,220.253998
dish_1558027243,images\dish_1558027243.png,263.36499
dish_1558114523,images\dish_1558114523.png,104.057999
dish_1564516429,images\dish_1564516429.png,178.982971
dish_1561060976,images\dish_1561060976.png,265.507263
dish_1563984167,images\dish_1563984167.png,291.679993
dish_1563908996,images\dish_1563908996.png,269.916046
dish_1561407283,images\dish_1561407283.png,88.626671
dish_1565195436,images\dish_1565195436.png,340.958527
dish_1563996279,images\dish_1563996279.png,98.490021
dish_1562946006,images\dish_1562946006.png,535.984009
dish_1562790170,images\dish_1562790170.png,103.693726
dish_1561148042,images\dish_1561148042.png,370.755463
dish_1563222800,images\dish_1563222800.png,302.318085
dish_1566846997,images\dish_1566846997.png,343.709656
dish_1558723047,images\dish_1558723047.png,31.620001
dish_1563913588,images\dish_1563913588.png,180.811996
dish_1562008695,images\dish_1562008695.png,18.0
dish_1566316726,images\dish_1566316726.png,409.522888
dish_1559233445,images\dish_1559233445.png,24.5
dish_1562096608,images\dish_1562096608.png,176.712036
dish_1565107171,images\dish_1565107171.png,501.884644
dish_1558029518,images\dish_1558029518.png,137.751007
dish_1566849269,images\dish_1566849269.png,249.85202
dish_1559589902,images\dish_1559589902.png,16.368
dish_1558110478,images\dish_1558110478.png,205.438995
dish_1559581333,images\dish_1559581333.png,415.946747
dish_1562960520,images\dish_1562960520.png,422.399261
dish_1558550181,images\dish_1558550181.png,28.98
dish_1562783691,images\dish_1562783691.png,421.686005
dish_1558637769,images\dish_1558637769.png,80.079994
dish_1560444616,images\dish_1560444616.png,265.871002
dish_1563217774,images\dish_1563217774.png,96.138458
dish_1563304301,images\dish_1563304301.png,190.950912
dish_1565023182,images\dish_1565023182.png,638.714844
dish_1559845018,images\dish_1559845018.png,302.425995
dish_1563566674,images\dish_1563566674.png,100.893005
dish_1566329203,images\dish_1566329203.png,94.25
dish_1558026714,images\dish_1558026714.png,129.839996
dish_1563568118,images\dish_1563568118.png,139.833847
dish_1558381943,images\dish_1558381943.png,13.8
dish_1562086595,images\dish_1562086595.png,308.602997
dish_1563479568,images\dish_1563479568.png,83.673561
dish_1558030724,images\dish_1558030724.png,18.300001
dish_1562959379,images\dish_1562959379.png,57.066452
dish_1565194752,images\dish_1565194752.png,322.893646
dish_1563827188,images\dish_1563827188.png,369.359955
dish_1558122583,images\dish_1558122583.png,46.969997
dish_1559932674,images\dish_1559932674.png,58.279999
dish_1563811412,images\dish_1563811412.png,112.839996
dish_1563555160,images\dish_1563555160.png,268.832642
dish_1559844928,images\dish_1559844928.png,66.220001
dish_1558723866,images\dish_1558723866.png,14.75
dish_1560801829,images\dish_1560801829.png,256.89563
dish_1564777933,images\dish_1564777933.png,103.700996
dish_1558376483,images\dish_1558376483.png,735.030029
dish_1558468401,images\dish_1558468401.png,75.200005
dish_1561666640,images\dish_1561666640.png,48.800003
dish_1563307519,images\dish_1563307519.png,574.115173
dish_1558641989,images\dish_1558641989.png,13.75
dish_1564773976,images\dish_1564773976.png,516.089478
dish_1561739623,images\dish_1561739623.png,156.240005
dish_1563564797,images\dish_1563564797.png,411.264465
dish_1561665747,images\dish_1561665747.png,486.296082
dish_1568047973,images\dish_1568047973.png,295.559052
dish_1563565415,images\dish_1563565415.png,303.477142
dish_1558641200,images\dish_1558641200.png,3.28
dish_1563552016,images\dish_1563552016.png,493.589081
dish_1558725829,images\dish_1558725829.png,278.307007
dish_1565204855,images\dish_1565204855.png,53.613285
dish_1566844850,images\dish_1566844850.png,491.235168
dish_1564685482,images\dish_1564685482.png,851.396545
dish_1562949205,images\dish_1562949205.png,80.220001
dish_1559845290,images\dish_1559845290.png,66.220001
dish_1558639630,images\dish_1558639630.png,116.709999
dish_1558461692,images\dish_1558461692.png,231.240005
dish_1566316612,images\dish_1566316612.png,665.237
dish_1563295400,images\dish_1563295400.png,402.984802
dish_1558547205,images\dish_1558547205.png,291.174988
dish_1559846099,images\dish_1559846099.png,206.938995
dish_1563567372,images\dish_1563567372.png,951.910889
dish_1558641287,images\dish_1558641287.png,11.52
dish_1559590005,images\dish_1559590005.png,360.832489
dish_1558468435,images\dish_1558468435.png,28.0
dish_1563820806,images\dish_1563820806.png,207.814453
dish_1562611853,images\dish_1562611853.png,267.213989
dish_1563564676,images\dish_1563564676.png,50.623695
dish_1563468327,images\dish_1563468327.png,351.886047
dish_1566328929,images\dish_1566328929.png,396.607422
dish_1565898432,images\dish_1565898432.png,450.224976
dish_1566844766,images\dish_1566844766.png,72.159996
dish_1558642089,images\dish_1558642089.png,39.360001
dish_1562086067,images\dish_1562086067.png,178.178009
dish_1559838279,images\dish_1559838279.png,103.699997
dish_1565207815,images\dish_1565207815.png,40.848213
dish_1566328776,images\dish_1566328776.png,901.810059
dish_1563391708,images\dish_1563391708.png,319.237152
dish_1562963517,images\dish_1562963517.png,552.648376
dish_1565727765,images\dish_1565727765.png,26.32
dish_1561494001,images\dish_1561494001.png,162.687851
dish_1558032156,images\dish_1558032156.png,140.660004
dish_1565382886,images\dish_1565382886.png,470.086212
dish_1562011794,images\dish_1562011794.png,514.643005
dish_1562963059,images\dish_1562963059.png,369.527283
dish_1562702044,images\dish_1562702044.png,44.034069
dish_1563305005,images\dish_1563305005.png,1003.948853
dish_1558720133,images\dish_1558720133.png,14.25
dish_1558722842,images\dish_1558722842.png,10.440001
dish_1558640145,images\dish_1558640145.png,177.953003
dish_1558639482,images\dish_1558639482.png,30.768999
dish_1565637123,images\dish_1565637123.png,229.710007
dish_1563565508,images\dish_1563565508.png,403.862
dish_1562690950,images\dish_1562690950.png,109.061714
dish_1567525744,images\dish_1567525744.png,679.264771
dish_1559668314,images\dish_1559668314.png,551.546021
dish_1561578226,images\dish_1561578226.png,119.220253
dish_1558029842,images\dish_1558029842.png,22.780001
dish_1560368506,images\dish_1560368506.png,462.933777
dish_1566849327,images\dish_1566849327.png,551.702026
dish_1565724087,images\dish_1565724087.png,230.61496
dish_1561579867,images\dish_1561579867.png,369.364288
dish_1558459462,images\dish_1558459462.png,58.650002
dish_1563813221,images\dish_1563813221.png,19.402905
dish_1558639089,images\dish_1558639089.png,19.32
dish_1562945131,images\dish_1562945131.png,37.323902
dish_1565811390,images\dish_1565811390.png,205.092285
dish_1567537422,images\dish_1567537422.png,109.319298
dish_1565987116,images\dish_1565987116.png,393.419983
dish_1566851155,images\dish_1566851155.png,295.284393
dish_1556575499,images\dish_1556575499.png,103.299995
dish_1565020895,images\dish_1565020895.png,348.126129
dish_1563218959,images\dish_1563218959.png,267.939667
dish_1562946106,images\dish_1562946106.png,578.963989
dish_1559700851,images\dish_1559700851.png,61.089886
dish_1558544427,images\dish_1558544427.png,160.164993
dish_1562687527,images\dish_1562687527.png,203.221603
dish_1558639662,images\dish_1558639662.png,16.02
dish_1562613403,images\dish_1562613403.png,398.703369
dish_1560454488,images\dish_1560454488.png,48.244003
dish_1565021965,images\dish_1565021965.png,92.039993
dish_1563389548,images\dish_1563389548.png,438.828003
dish_1565208637,images\dish_1565208637.png,250.187943
dish_1561577083,images\dish_1561577083.png,98.382996
dish_1565107066,images\dish_1565107066.png,127.279999
dish_1563219009,images\dish_1563219009.png,388.359711
dish_1559843222,images\dish_1559843222.png,111.269997
dish_1558026623,images\dish_1558026623.png,29.880001
dish_1560369273,images\dish_1560369273.png,308.951691
dish_1558723818,images\dish_1558723818.png,113.527
dish_1565797645,images\dish_1565797645.png,21.0
dish_1561741090,images\dish_1561741090.png,161.540009
dish_1561407312,images\dish_1561407312.png,127.826668
dish_1560874667,images\dish_1560874667.png,100.550003
dish_1558639012,images\dish_1558639012.png,257.436005
dish_1559581356,images\dish_1559581356.png,436.946686
dish_1558637423,images\dish_1558637423.png,948.859009
dish_1560529825,images\dish_1560529825.png,52.919998
dish_1561739188,images\dish_1561739188.png,97.089996
dish_1560887435,images\dish_1560887435.png,364.529053
dish_1558719401,images\dish_1558719401.png,51.988998
dish_1561752481,images\dish_1561752481.png,297.979553
dish_1566329021,images\dish_1566329021.png,792.680847
dish_1562602687,images\dish_1562602687.png,721.365173
dish_1561579576,images\dish_1561579576.png,78.00235
dish_1563476646,images\dish_1563476646.png,380.158081
dish_1562602945,images\dish_1562602945.png,308.372284
dish_1565984245,images\dish_1565984245.png,38.34351
dish_1561578676,images\dish_1561578676.png,212.034836
dish_1562775110,images\dish_1562775110.png,101.520004
dish_1561578800,images\dish_1561578800.png,338.354706
dish_1566931650,images\dish_1566931650.png,610.869019
dish_1558031566,images\dish_1558031566.png,140.660004
dish_1561574215,images\dish_1561574215.png,93.235489
dish_1560356627,images\dish_1560356627.png,980.047974
dish_1562949541,images\dish_1562949541.png,494.225647
dish_1563824339,images\dish_1563824339.png,85.339996
dish_1568649312,images\dish_1568649312.png,44.459999
dish_1563480505,images\dish_1563480505.png,767.266785
dish_1558116399,images\dish_1558116399.png,7.0
dish_1561406789,images\dish_1561406789.png,184.905411
dish_1560455158,images\dish_1560455158.png,69.12085
dish_1560454970,images\dish_1560454970.png,9.900001
dish_1560360112,images\dish_1560360112.png,401.494019
dish_1562180089,images\dish_1562180089.png,851.298767
dish_1561576652,images\dish_1561576652.png,91.424408
dish_1558722207,images\dish_1558722207.png,83.199997
dish_1568401018,images\dish_1568401018.png,587.709961
dish_1564516366,images\dish_1564516366.png,31.049999
dish_1563304369,images\dish_1563304369.png,457.172119
dish_1564605328,images\dish_1564605328.png,541.238098
dish_1563221054,images\dish_1563221054.png,298.877594
dish_1561749392,images\dish_1561749392.png,416.778564
dish_1560443537,images\dish_1560443537.png,237.639999
dish_1560366460,images\dish_1560366460.png,330.740997
dish_1568060461,images\dish_1568060461.png,376.762451
dish_1565032714,images\dish_1565032714.png,315.591034
dish_1562704528,images\dish_1562704528.png,148.903992
dish_1565898723,images\dish_1565898723.png,603.390259
dish_1566933498,images\dish_1566933498.png,318.482666
dish_1565797699,images\dish_1565797699.png,128.928864
dish_1559246053,images\dish_1559246053.png,251.04599
dish_1558377105,images\dish_1558377105.png,389.39801
dish_1557937715,images\dish_1557937715.png,20.669998
dish_1567526785,images\dish_1567526785.png,378.25
dish_1559751775,images\dish_1559751775.png,309.235992
dish_1558110385,images\dish_1558110385.png,52.869999
dish_1568318408,images\dish_1568318408.png,907.119995
dish_1561576074,images\dish_1561576074.png,374.54538
dish_1565721828,images\dish_1565721828.png,129.225006
dish_1565981769,images\dish_1565981769.png,23.104424
dish_1562945393,images\dish_1562945393.png,319.388367
dish_1561491154,images\dish_1561491154.png,166.137466
dish_1561665422,images\dish_1561665422.png,571.39386
dish_1558458847,images\dish_1558458847.png,74.360001
dish_1558722473,images\dish_1558722473.png,149.649994
dish_1562703382,images\dish_1562703382.png,203.869995
dish_1558721980,images\dish_1558721980.png,26.860001
dish_1565724269,images\dish_1565724269.png,527.548767
dish_1562950895,images\dish_1562950895.png,137.818542
dish_1561749778,images\dish_1561749778.png,334.527893
dish_1562172561,images\dish_1562172561.png,150.799988
dish_1564432191,images\dish_1564432191.png,261.028381
dish_1566588066,images\dish_1566588066.png,566.233398
dish_1563466280,images\dish_1563466280.png,357.059998
dish_1562183175,images\dish_1562183175.png,290.28244
dish_1561576737,images\dish_1561576737.png,357.472565
dish_1562007739,images\dish_1562007739.png,28.6
dish_1563824250,images\dish_1563824250.png,17.200001
dish_1568400935,images\dish_1568400935.png,11.76
dish_1562702813,images\dish_1562702813.png,41.051445
dish_1561575661,images\dish_1561575661.png,418.952423
dish_1562184604,images\dish_1562184604.png,211.380005
dish_1565035746,images\dish_1565035746.png,43.099998
dish_1560526472,images\dish_1560526472.png,113.672775
dish_1565383062,images\dish_1565383062.png,362.960022
